t_seconds,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050
15.8922,794,3096,5409,246,13,2049,11,11,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1794,2933,6,0,6,287,12,952,-60,0
15.9876,794,3096,5409,336,13,2049,11,11,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1769,2936,6,0,6,290,11,976,-154,0
16.0804,794,3096,5409,431,13,2049,11,13,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1926,3312,6,0,6,292,13,1074,-59,0
16.1748,794,3096,5409,521,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1977,3379,6,0,6,296,13,1096,83,0
16.2695,794,3096,5409,616,13,2049,11,13,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1977,3379,6,0,6,296,13,1096,83,0
16.3640,794,3096,5409,711,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1970,3242,6,0,6,284,13,1065,119,0
16.4598,794,3096,5409,806,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1955,3077,6,0,6,282,13,1040,73,0
16.5546,794,3096,5409,901,13,2049,11,12,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1910,3005,6,0,6,284,13,1020,42,0
16.6496,794,3096,5409,996,13,2049,11,12,11,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1863,2990,6,0,6,284,12,973,-14,0
16.7450,794,3096,5665,91,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1876,2896,6,0,6,278,13,965,44,0
16.8364,794,3096,5665,186,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1877,2939,6,0,6,288,12,1020,-16,0
16.9278,794,3096,5665,276,13,2049,11,12,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1949,2962,6,0,6,295,13,1066,69,0
17.0232,794,3096,5665,371,13,2049,11,12,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1894,2995,6,0,6,285,13,996,5,0
17.1144,794,3096,5665,461,13,2049,11,12,12,12,0,0,0,0,0,0,2462,0,0,0,0,0,0,1878,2884,6,0,6,295,12,998,6,0
17.2057,794,3096,5665,551,13,2049,11,12,13,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1837,2833,6,0,6,293,12,961,-7,0
17.3009,794,3096,5665,646,13,2049,11,13,13,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1891,2966,6,0,6,293,12,1055,-15,0
17.3960,794,3096,5665,741,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1883,2924,6,0,6,292,12,1065,-49,0
17.4872,794,3096,5665,836,13,2049,11,13,12,11,0,0,0,0,0,0,2424,0,0,0,0,0,0,1927,2984,6,0,6,299,12,1063,13,0
17.5785,794,3096,5665,926,13,2049,11,13,12,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1892,3178,6,0,6,293,12,1068,39,0
17.6739,794,3096,5921,16,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1817,3021,6,0,6,285,12,996,69,0
17.7694,794,3096,5921,111,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1860,3013,6,0,6,291,12,991,-14,0
17.8620,794,3096,5921,206,13,2049,11,12,11,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1825,3013,6,0,6,284,12,958,-75,0
17.9547,794,3096,5921,301,13,2049,11,12,11,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1825,3013,6,0,6,284,12,958,-75,0
18.0473,794,3096,5921,391,13,2049,11,11,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1852,2960,6,0,6,287,12,958,54,0
18.1398,794,3096,5921,481,13,2049,11,11,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1816,2832,6,0,6,291,12,906,25,0
18.2318,794,3096,5921,576,13,2049,11,11,11,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1819,2828,6,0,6,299,12,915,-75,0
18.3240,794,3096,5921,666,13,2049,11,11,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1777,2917,6,0,6,277,12,853,-48,0
18.4162,794,3096,5921,756,13,2049,11,11,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1769,2850,6,0,6,288,11,850,11,0
18.5087,794,3096,5921,851,13,2049,11,11,13,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1766,2923,6,0,6,281,12,925,-36,0
18.6016,794,3096,5921,941,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1808,2924,6,0,6,284,12,925,-4,0
18.6934,794,3096,6177,36,13,2049,11,12,12,12,0,0,0,0,0,0,2411,0,0,0,0,0,0,1851,2840,6,0,6,292,12,951,42,0
18.7884,794,3096,6177,126,13,2049,11,12,12,11,0,0,0,0,0,0,2455,0,0,0,0,0,0,1917,2892,6,0,6,291,12,1008,125,0
18.8810,794,3096,6177,221,13,2049,11,12,11,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1922,2897,6,0,6,288,13,1006,32,0
18.9740,794,3096,6177,316,13,2049,11,11,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1861,2936,6,0,6,284,12,938,37,0
19.0675,794,3096,6177,406,13,2049,11,11,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1799,2779,6,0,6,285,12,873,5,0
19.1603,794,3096,6177,501,13,2049,11,11,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1859,2781,6,0,6,295,12,940,16,0
19.2536,794,3096,6177,591,13,2049,11,12,12,12,0,0,0,0,0,0,2411,0,0,0,0,0,0,1848,2808,6,0,6,293,12,933,0,0
19.3469,794,3096,6177,686,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1848,2808,6,0,6,293,12,933,0,0
19.4396,794,3096,6177,776,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1791,2962,6,0,6,291,12,966,-52,0
19.5329,794,3096,6177,871,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1773,2993,6,0,6,286,12,983,-149,0
19.6281,794,3096,6177,966,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1814,2919,6,0,6,280,12,953,-41,0
19.7206,794,3096,6433,61,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1919,3043,6,0,6,291,13,1034,53,0
19.8134,794,3096,6433,151,13,2049,11,13,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1856,3088,6,0,6,292,12,1092,-72,0
19.9060,794,3096,6433,246,13,2049,11,13,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1951,3278,6,0,6,282,13,1106,-16,0
19.9996,794,3096,6433,336,13,2049,11,13,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,2030,3283,6,0,6,292,14,1154,91,0
20.0925,794,3096,6433,426,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1891,2939,6,0,6,299,13,993,116,0
20.1856,794,3096,6433,521,13,2049,11,13,12,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1931,3006,6,0,6,303,13,1070,98,0
20.2784,794,3096,6433,616,13,2049,11,13,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1867,3116,6,0,6,296,13,1035,-16,0
20.3709,794,3096,6433,706,13,2049,11,13,13,14,0,0,0,0,0,0,2436,0,0,0,0,0,0,1864,3209,6,0,6,285,12,1017,-92,0
20.4645,794,3096,6433,801,13,2049,11,13,13,14,0,0,0,0,0,0,2424,0,0,0,0,0,0,1899,3051,6,0,6,284,13,1013,-64,0
20.5571,794,3096,6433,891,13,2049,11,12,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1920,3105,6,0,6,281,13,1014,22,0
20.6496,794,3096,6433,986,13,2049,11,13,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1880,3138,6,0,6,296,12,1081,-51,0
20.7427,794,3096,6689,76,13,2049,11,12,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1856,3093,6,0,6,289,12,992,64,0
20.8358,794,3096,6689,171,13,2049,11,12,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1856,3093,6,0,6,289,12,992,64,0
20.9283,794,3096,6689,266,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1958,3121,6,0,6,291,13,1070,141,0
21.0209,794,3096,6689,356,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1863,3131,6,0,6,286,12,998,56,0
21.1134,794,3096,6689,446,13,2049,11,12,12,11,0,0,0,0,0,0,2424,0,0,0,0,0,0,1821,3125,6,0,6,296,12,1036,-67,0
21.2062,794,3096,6689,541,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1808,3053,6,0,6,301,12,1018,-104,0
21.2991,794,3096,6689,631,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1900,3181,6,0,6,295,13,1046,-120,0
21.3912,794,3096,6689,726,13,2049,11,12,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1809,3082,6,0,6,283,12,949,-59,0
21.4826,794,3096,6689,816,13,2049,11,12,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1802,3020,6,0,6,275,12,938,-56,0
21.5738,794,3096,6689,906,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1822,2957,6,0,6,280,12,932,-58,0
21.6652,794,3096,6945,1,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1813,2907,6,0,6,283,12,928,-92,0
21.7566,794,3096,6945,91,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1854,2863,6,0,6,289,12,952,-16,0
21.8479,794,3096,6945,181,13,2049,11,12,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1881,2889,6,0,6,312,12,1014,-12,0
21.9435,794,3096,6945,271,13,2049,11,13,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1953,3116,6,0,6,302,13,1062,80,0
22.0348,794,3096,6945,371,13,2049,11,12,12,14,0,0,0,0,0,0,2436,0,0,0,0,0,0,1867,2989,6,0,6,291,12,994,6,0
22.1294,794,3096,6945,456,13,2049,11,12,12,14,0,0,0,0,0,0,2417,0,0,0,0,0,0,1867,2989,6,0,6,291,12,994,6,0
22.2240,794,3096,6945,551,13,2049,11,12,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1830,2887,6,0,6,298,12,959,-94,0
22.3196,794,3096,6945,646,13,2049,11,11,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1766,2844,6,0,6,292,12,942,-63,0
22.4114,794,3096,6945,741,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1822,2969,6,0,6,286,12,1008,-94,0
22.5027,794,3096,6945,831,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1770,3066,6,0,6,278,12,1004,-5,0
22.5982,794,3096,6945,926,13,2049,11,12,11,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1782,2942,6,0,6,289,12,964,-5,0
22.6937,794,3096,7201,21,13,2049,11,11,11,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1761,2917,6,0,6,283,12,910,-65,0
22.7890,794,3096,7201,116,13,2049,11,12,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1829,2893,6,0,6,291,12,945,36,0
22.8844,794,3096,7201,211,13,2049,11,11,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1769,2875,6,0,6,283,12,935,-4,0
22.9771,794,3096,7201,306,13,2049,11,11,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1761,2873,6,0,6,278,12,895,-31,0
23.0687,794,3096,7201,396,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1830,3083,6,0,6,295,12,984,-50,0
23.1604,794,3096,7201,486,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1834,3197,6,0,6,291,12,992,-57,0
23.2520,794,3096,7201,581,13,2049,11,13,13,11,0,0,0,0,0,0,2424,0,0,0,0,0,0,1831,3135,6,0,6,304,12,1069,-145,0
23.3435,794,3096,7201,671,13,2049,11,12,12,11,0,0,0,0,0,0,2443,0,0,0,0,0,0,1788,2943,6,0,6,289,12,962,-38,0
23.4351,794,3096,7201,761,13,2049,11,12,12,14,0,0,0,0,0,0,2417,0,0,0,0,0,0,1817,2993,6,0,6,289,12,981,34,0
23.5273,794,3096,7201,851,13,2049,11,12,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1802,2973,6,0,6,283,12,917,-119,0
23.6184,794,3096,7201,946,13,2049,11,12,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1802,2973,6,0,6,283,12,917,-119,0
23.7134,794,3096,7457,36,13,2049,11,12,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1866,2975,6,0,6,282,12,962,-44,0
23.8051,794,3096,7457,131,13,2049,11,12,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1944,2942,6,0,6,286,13,1034,20,0
23.8969,794,3096,7457,221,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1968,3011,6,0,6,298,13,1060,45,0
23.9888,794,3096,7457,316,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1972,3015,6,0,6,307,13,1067,37,0
24.0809,794,3096,7457,406,13,2049,11,12,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1898,3063,6,0,6,296,13,997,-35,0
24.1733,794,3096,7457,496,13,2049,11,12,11,13,0,0,0,0,0,0,2462,0,0,0,0,0,0,1884,2943,6,0,6,294,13,972,11,0
24.2652,794,3096,7457,586,13,2049,11,12,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1882,2945,6,0,6,299,13,968,-22,0
24.3579,794,3096,7457,681,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1882,2868,6,0,6,296,12,984,-114,0
24.4498,794,3096,7457,771,13,2049,11,12,13,12,0,0,0,0,0,0,2462,0,0,0,0,0,0,1818,2923,6,0,6,296,12,1030,-85,0
24.5421,794,3096,7457,866,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1820,2965,6,0,6,293,12,964,10,0
24.6341,794,3096,7457,956,13,2049,11,12,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1827,3067,6,0,6,288,12,982,-24,0
24.7264,794,3096,7713,51,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1850,2927,6,0,6,300,12,972,52,0
24.8183,794,3096,7713,141,13,2049,11,13,11,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1909,2977,6,0,6,295,13,1011,-27,0
24.9102,794,3096,7713,231,13,2049,11,13,11,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1909,2977,6,0,6,295,13,1011,-27,0
25.0025,794,3096,7713,326,13,2049,11,12,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1781,3016,6,0,6,288,12,1005,-105,0
25.0947,794,3096,7713,416,13,2049,11,11,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1779,2919,6,0,6,285,12,926,-27,0
25.1871,794,3096,7713,506,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1819,2954,6,0,6,286,12,963,44,0
25.2791,794,3096,7713,596,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1892,3107,6,0,6,281,13,1000,14,0
25.3709,794,3096,7713,691,13,2049,11,14,11,11,0,0,0,0,0,0,2424,0,0,0,0,0,0,1964,3335,6,0,6,286,13,1109,-10,0
25.4626,794,3096,7713,781,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1917,3152,6,0,6,285,13,1027,26,0
25.5548,794,3096,7713,871,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1822,2935,6,0,7,281,12,978,-13,0
25.6470,794,3096,7713,966,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1826,2901,6,0,6,278,12,938,29,0
25.7390,794,3096,7969,56,13,2049,11,13,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1875,3061,6,0,6,289,12,1006,61,0
25.8307,794,3096,7969,151,13,2049,11,13,11,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1926,2847,6,0,6,300,13,1038,31,0
25.9228,794,3096,7969,241,13,2049,11,12,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1872,2848,6,0,6,297,13,967,88,0
26.0152,794,3096,7969,331,13,2049,11,12,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1877,3040,6,0,6,291,13,962,109,0
26.1072,794,3096,7969,426,13,2049,11,11,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1845,2897,6,0,6,287,12,923,44,0
26.1991,794,3096,7969,516,13,2049,11,11,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1845,2897,6,0,6,287,12,923,44,0
26.2909,794,3096,7969,606,13,2049,11,12,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1883,2933,6,0,7,290,13,962,64,0
26.3856,794,3096,7969,696,13,2049,11,12,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1852,2982,6,0,7,287,12,928,110,0
26.4777,794,3096,7969,791,13,2049,11,12,13,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1842,2871,6,0,6,302,12,964,27,0
26.5697,794,3096,7969,886,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1834,2950,6,0,6,301,12,982,-5,0
26.6622,794,3096,7969,976,13,2049,11,12,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1833,2780,6,0,6,308,12,951,69,0
26.7570,794,3096,8225,71,13,2049,11,11,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1798,2763,6,0,6,291,12,889,26,0
26.8520,794,3096,8225,166,13,2049,11,12,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1789,2802,6,0,7,295,12,909,38,0
26.9466,794,3096,8225,261,13,2049,11,12,11,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1775,2859,6,0,6,291,12,954,17,0
27.0380,794,3096,8225,356,13,2049,11,12,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1801,2938,6,0,6,290,12,1013,-9,0
27.1298,794,3096,8225,446,13,2049,11,13,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1917,3323,6,0,6,286,13,1064,118,0
27.2213,794,3096,8225,531,13,2049,11,13,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1861,3416,6,0,6,299,12,1182,-76,0
27.3130,794,3096,8225,626,13,2049,11,14,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1891,3418,6,0,6,283,12,1164,-61,0
27.4047,794,3096,8225,716,13,2049,11,12,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1900,3159,6,0,6,274,13,1070,18,0
27.4963,794,3096,8225,811,13,2049,11,12,12,11,0,0,0,0,0,0,2417,0,0,0,0,0,0,1900,3159,6,0,6,274,13,1070,18,0
27.5887,794,3096,8225,901,13,2049,11,13,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1908,3104,6,0,6,284,13,1035,26,0
27.6803,794,3096,8225,991,13,2049,11,12,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1820,3009,6,0,6,288,12,1017,-24,0
27.7723,794,3096,8481,86,13,2049,11,12,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1801,2983,6,0,6,287,12,971,-65,0
27.8638,794,3096,8481,176,13,2049,11,12,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1837,3005,6,0,6,294,12,985,-118,0
27.9555,794,3096,8481,266,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1819,3172,6,0,6,283,12,992,-141,0
28.0471,794,3096,8481,361,13,2049,11,12,11,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1787,3113,6,0,6,282,12,959,-105,0
28.1394,794,3096,8481,451,13,2049,11,11,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1814,2896,6,0,6,288,12,939,-16,0
28.2311,794,3096,8481,541,13,2049,11,11,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1797,2880,6,0,6,282,12,896,-93,0
28.3227,794,3096,8481,631,13,2049,11,12,12,14,0,0,0,0,0,0,2443,0,0,0,0,0,0,1824,2900,6,0,6,287,12,948,-91,0
28.4150,794,3096,8481,726,13,2049,11,12,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1811,2875,6,0,6,293,12,936,-74,0
28.5072,794,3096,8481,816,13,2049,11,12,13,12,0,0,0,0,0,0,2405,0,0,0,0,0,0,1849,2960,6,0,6,295,12,952,29,0
28.5988,794,3096,8481,906,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1885,3007,6,0,6,291,12,976,67,0
28.6906,794,3096,8737,1,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1909,2850,6,0,6,294,12,996,7,0
28.7822,794,3096,8737,91,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1909,2850,6,0,6,294,12,996,7,0
28.8773,794,3096,8737,181,13,2049,11,13,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1881,3017,6,0,6,293,12,1033,-40,0
28.9692,794,3096,8737,276,13,2049,11,12,12,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1821,3001,6,0,6,291,12,980,-92,0
29.0616,794,3096,8737,371,13,2049,11,13,12,11,0,0,0,0,0,0,2443,0,0,0,0,0,0,1846,2986,6,0,6,304,12,1065,-81,0
29.1543,794,3096,8737,461,13,2049,11,12,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1815,2968,6,0,6,294,12,961,13,0
29.2471,794,3096,8737,556,13,2049,11,12,13,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1836,3040,6,0,6,286,12,980,-56,0
29.3417,794,3096,8737,646,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1862,3029,6,0,6,293,12,975,31,0
29.4345,794,3096,8737,741,13,2049,11,13,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1807,3016,6,0,6,287,12,1060,-33,0
29.5271,794,3096,8737,831,13,2049,11,12,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1808,2973,6,0,6,299,12,1030,-113,0
29.6196,794,3096,8737,926,13,2049,11,13,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1835,3025,6,0,6,295,12,1086,-152,0
29.7127,794,3096,8993,16,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1861,3034,6,0,6,284,12,1022,-69,0
29.8059,794,3096,8993,111,13,2049,11,12,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1837,2959,6,0,6,279,12,974,-5,0
29.8991,794,3096,8993,206,13,2049,11,12,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1789,2853,6,0,6,278,12,915,-10,0
29.9921,794,3096,8993,296,13,2049,11,13,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1930,3209,6,0,7,288,13,1038,11,0
30.0846,794,3096,8993,391,13,2049,11,12,14,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1877,3057,6,0,6,289,13,969,111,0
30.1773,794,3096,8993,481,13,2049,11,12,14,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1877,3057,6,0,6,289,13,969,111,0
30.2700,794,3096,8993,571,13,2049,11,14,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1977,3133,6,0,6,300,13,1134,54,0
30.3633,794,3096,8993,666,13,2049,11,13,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1870,3123,6,0,6,288,12,1103,-62,0
30.4566,794,3096,8993,756,13,2049,11,13,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1894,3096,6,0,6,294,13,1052,55,0
30.5493,794,3096,8993,851,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1816,3068,6,0,6,290,12,990,17,0
30.6416,794,3096,8993,941,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1860,3135,6,0,6,296,12,995,29,0
30.7369,794,3096,9249,36,13,2049,11,13,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1928,3005,6,0,7,289,13,1034,58,0
30.8290,794,3096,9249,131,13,2049,11,12,14,12,0,0,0,0,0,0,2411,0,0,0,0,0,0,1843,2893,6,0,6,276,12,927,-14,0
30.9211,794,3096,9249,221,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1884,2824,6,0,7,289,13,969,-4,0
31.0137,794,3096,9249,316,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1812,2938,6,0,7,293,12,1057,-10,0
31.1062,794,3096,9249,406,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1798,2835,6,0,6,292,12,957,47,0
31.1986,794,3096,9249,501,13,2049,11,12,12,11,0,0,0,0,0,0,2417,0,0,0,0,0,0,1751,2993,6,0,6,283,12,978,-14,0
31.2912,794,3096,9249,591,13,2049,11,12,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1772,3007,6,0,6,280,12,1026,-43,0
31.3835,794,3096,9249,681,13,2049,11,13,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1809,3148,6,0,6,288,12,1013,-57,0
31.4754,794,3096,9249,776,13,2049,11,12,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1806,3109,6,0,7,285,12,944,-22,0
31.5675,794,3096,9249,866,13,2049,11,12,12,13,0,0,0,0,0,0,2411,0,0,0,0,0,0,1806,3109,6,0,7,285,12,944,-22,0
31.6601,794,3096,9249,961,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1849,3091,6,0,6,284,12,1081,-60,0
31.7522,794,3096,9505,51,13,2049,11,13,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1956,3201,6,0,6,282,13,1112,7,0
31.8450,794,3096,9505,141,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1862,2967,6,0,6,291,12,1019,4,0
31.9374,794,3096,9505,236,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1852,2980,6,0,7,284,13,965,-21,0
32.0299,794,3096,9505,331,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1871,2915,6,0,7,292,13,969,-8,0
32.1223,794,3096,9505,421,13,2049,11,12,13,11,0,0,0,0,0,0,2455,0,0,0,0,0,0,1809,2981,6,0,7,291,12,984,-172,0
32.2146,794,3096,9505,511,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1953,3076,6,0,7,299,13,1089,-15,0
